"","dateheure","temperature","date","heure","annee","mois","jour"
"3424",2019-12-27 06:00:00,6.4,2019-12-27,6,2019,12,27
"3425",2019-12-27 09:00:00,7.5,2019-12-27,9,2019,12,27
"3426",2019-12-27 12:00:00,13.3,2019-12-27,12,2019,12,27
"3427",2019-12-27 15:00:00,13.7,2019-12-27,15,2019,12,27
"3428",2019-12-27 18:00:00,12.2,2019-12-27,18,2019,12,27
"3429",2019-12-27 21:00:00,11.4,2019-12-27,21,2019,12,27
"3431",2019-12-28 00:00:00,11.4,2019-12-28,0,2019,12,28
"3432",2019-12-28 03:00:00,11.3,2019-12-28,3,2019,12,28
"3433",2019-12-28 06:00:00,8.6,2019-12-28,6,2019,12,28
"3434",2019-12-28 09:00:00,7.9,2019-12-28,9,2019,12,28
"3435",2019-12-28 12:00:00,10.3,2019-12-28,12,2019,12,28
"3436",2019-12-28 15:00:00,11,2019-12-28,15,2019,12,28
"3437",2019-12-28 18:00:00,7,2019-12-28,18,2019,12,28
"3438",2019-12-28 21:00:00,5.6,2019-12-28,21,2019,12,28
"3441",2019-12-29 00:00:00,2.8,2019-12-29,0,2019,12,29
"3442",2019-12-29 03:00:00,1.3,2019-12-29,3,2019,12,29
"3443",2019-12-29 06:00:00,0.9,2019-12-29,6,2019,12,29
"3444",2019-12-29 09:00:00,1.4,2019-12-29,9,2019,12,29
"3445",2019-12-29 12:00:00,3.8,2019-12-29,12,2019,12,29
"3446",2019-12-29 15:00:00,4.9,2019-12-29,15,2019,12,29
"3447",2019-12-29 18:00:00,4.5,2019-12-29,18,2019,12,29
"3448",2019-12-29 21:00:00,4.3,2019-12-29,21,2019,12,29
"3450",2019-12-30 00:00:00,4.5,2019-12-30,0,2019,12,30
"3451",2019-12-30 03:00:00,4.3,2019-12-30,3,2019,12,30
"3452",2019-12-30 06:00:00,3.3,2019-12-30,6,2019,12,30
"3453",2019-12-30 09:00:00,2.5,2019-12-30,9,2019,12,30
"3454",2019-12-30 12:00:00,9.2,2019-12-30,12,2019,12,30
"3455",2019-12-30 15:00:00,12.6,2019-12-30,15,2019,12,30
"3456",2019-12-30 18:00:00,6.8,2019-12-30,18,2019,12,30
"3457",2019-12-30 21:00:00,5.5,2019-12-30,21,2019,12,30
"3460",2019-12-31 00:00:00,2.9,2019-12-31,0,2019,12,31
"3461",2019-12-31 03:00:00,2.2,2019-12-31,3,2019,12,31
"3462",2019-12-31 06:00:00,2.5,2019-12-31,6,2019,12,31
"3463",2019-12-31 09:00:00,2.9,2019-12-31,9,2019,12,31
"3464",2019-12-31 12:00:00,7.2,2019-12-31,12,2019,12,31
"3465",2019-12-31 15:00:00,9.4,2019-12-31,15,2019,12,31
"3466",2019-12-31 18:00:00,8.5,2019-12-31,18,2019,12,31
"3467",2019-12-31 21:00:00,8.3,2019-12-31,21,2019,12,31
